"MSFT","AKAM","NLOK","INTU","AAPL","EBAY","ORCL","CSCO"
0,0.335654370678504,0.366531820486512,-0.488469280119907,0.478069182748843,0.345529397521665,0.352553311733526,0.446827094874225
0.335654370678504,0,-0.443073964988293,0.291115225635195,-0.224784233839765,0.236000137408386,-0.397292697673615,0.355192904457049
0.366531820486512,-0.443073964988293,0,0.253271804677713,-0.387370682726717,-0.321919660946733,0.238320757101981,0.303362883647388
-0.488469280119907,0.291115225635195,0.253271804677713,0,0.338073882051414,0.271055965038108,0.28538926298155,0.417669887973949
0.478069182748843,-0.224784233839765,-0.387370682726717,0.338073882051414,0,0.283888198217355,0.243576980255799,0.325833768658555
0.345529397521665,0.236000137408386,-0.321919660946733,0.271055965038108,0.283888198217355,0,0.242204960818283,0.292710242827096
0.352553311733526,-0.397292697673615,0.238320757101981,0.28538926298155,0.243576980255799,0.242204960818283,0,0.294064569769497
0.446827094874225,0.355192904457049,0.303362883647388,0.417669887973949,0.325833768658555,0.292710242827096,0.294064569769497,0
